"id","session","grp","match_id","id_unique","name","time_start","time_ready","period_time","started","round","age","gender","major","education","country_origin","ethnic","native","religion","nb_rounds","grp_size","session_size","duration","min_duration","max_duration","ready","endowment","crate","crate_sp","sufee","scroll","refresh_time","v","k","earnings_game","q1","q2","q3","order_slider","nb_pay_social","nb_slider","social_pay_own","social_pay_other","nb_pay_risk","risk","risk_pay","nb_comp","comp_1","comp_2","comp_3","comp_4","comp_5","comp_6","comp_7","comp_8","correct_comp","B5","final_pay"
"140","2","1","1","147.156.150.26","l41","1559031659",NULL,"30","100","7","18","1",,"4","203","4","41","8","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","5","2","10","40","911.8","Hacer el menor numero de enlaces posibles.","Hacer el menor numero de enlaces y tratar de ser un punto de conexión.",,"2,4,3,5,1","3","6","30.6","29.4","3","0,0,0,1,1","2","5","6","4","1","3","35","32",NULL,NULL,"2","1,4,2,2,0,4,0,3,2,3","17.1"
"109","2","1","2","147.156.150.11","l15","1559031536",NULL,"30","100","7","28","1","Género","5","62","2","41","0","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","3","2","10","40","653.5","Generar ganancias para el equipo sin perder yo","Maximizar sus ganancias individuales",,"2,4,1,3,5","5","6","60","20","4","0,0,0,1,1","3.85","5","5","4","1","3","35","40",NULL,NULL,"3","3,4,2,3,0,3,0,3,1,4","17"
"148","2","1","3","147.156.150.30","l46","1559031685",NULL,"30","100","7","19","0",,"4","203","0","41","0","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","6","2","10","40","1025.2","Esperar las conexiones de los demás para aprovecharme de sus enlaces.","Ir probando clickando a distintas parejas a ver cual le daba más puntos.",,"1,5,3,2,4","4","6","60","0","4","0,0,0,1,1","3.85","5","5","4","0","3","35","16",NULL,NULL,"2","3,3,3,3,1,3,0,2,2,3","20.6"
"101","2","1","4","147.156.150.57","l72","1559031503",NULL,"30","100","7","18","0","Ciencia","4","203","0","41","0","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","1","2","10","40","1023.6","Ir a por la media que eran 150 puntos","Supongo que la misma",,"3,2,4,1,5","2","6","0","160","5","0,0,0,0,1","3.85","5","5","4","1","47","17","47",NULL,NULL,"3","3,4,4,2,3,2,1,3,4,4","19.5"
"141","2","1","5","147.156.150.43","l56","1559031663",NULL,"30","100","7","21","0",,"4","203","2","41","0","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","8","2","10","40","1163.6","Tratar de deshacermme de las uniones que no eran rentables.","La misma.",,"4,2,3,5,1","5","6","60","20","2","0,0,0,1,1","2","5","5","4","1","1","19","1",NULL,NULL,"5","1,4,1,1,1,3,1,3,3,3","20.4"
"125","2","1","6","147.156.150.25","l27","1559031597",NULL,"30","100","7","19","1","arquitectura tecnica","4","203","0","41","4","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","4","2","10","40","1133.5","esperar al ultimo minuto y tener pocas conexiones","si",,"3,5,2,4,1","5","6","69.6","16.8","4","0,0,0,0,1","2","5","2","3","1","39","29","18",NULL,NULL,"2","1,4,3,0,0,3,2,3,4,3","20"
"143","2","1","7","147.156.150.46","l57","1559031669",NULL,"30","100","7","21","0","Magisterio","4","203","0","42","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","7","2","10","40","1210.2","Intentar buscar las conexiones que más beneficio me dieran, variando de una a otra.","Imagino que fue una  estrategia similar.",,"5,1,4,3,2","5","6","61.2","19.6","5","0,0,0,0,0","1.6","5","5","4","1","3","34","18",NULL,NULL,"4","3,4,4,3,0,2,0,3,2,3","20.5"
"144","2","1","8","147.156.150.37","l43","1559031674",NULL,"30","100","7","18","1",,"1","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","8","2","10","40","1090.2","Hacer que las conexiones fueran críticas.","Hacer muchas conexiones.",,"3,5,4,2,1","4","6","40.2","39.6","3","0,0,0,1,1","1.6","5","6","4","0","3","35","18",NULL,NULL,"2","3,3,2,2,0,3,2,3,3,4","18.7"
"119","2","1","9","147.156.150.48","l63","1559031577",NULL,"30","100","7","22","0","Ingeniería Biomédica","4","203","0","41","4","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","9","2","10","40","821.8","Esperar lo máximo posible para barajar las mejores posibilidades asegurando así un beneficio seguro.","Al principio por falta de comprensión pienso que todos se han centrado en hacer el mayor numero posible de conexiones sin ser conscientes del coste de cada enlace. Al final creo que todos hemos tenido la misma estrategia.","A veces el software tiene algún delay, no sé si será problema de desarrollo o del propio PC.","1,2,3,5,4","5","6","85.2","11.6","2","1,1,1,1,1","0.1","5","5","4","1","34","34","18",NULL,NULL,"4","3,4,1,3,0,4,2,4,1,4","15.6"
"108","2","1","10","147.156.150.53","l75","1559031532",NULL,"30","100","7","20","0",,"4","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","4","2","10","40","951.9","intentar hacer dos conexiones solamente","algunos lo mismo y otros hacer conexiones por hacer",,"2,1,5,3,4","1","6","40","0","3","0,0,0,1,1","2","5","6","4","1","3","19","41",NULL,NULL,"3","1,3,3,4,3,3,1,3,1,3","17.7"
"113","2","1","11","147.156.150.14","l18","1559031549",NULL,"30","100","7","18","1","social","1","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","1","2","10","40","1053.6","ir probando y coger a los que estaban solos","darle a todos e ir quitando, probar también",,"1,3,5,2,4","2","6","27.6","49.6","3","0,0,0,1,1","1.6","5","5","4","2","3","19","40",NULL,NULL,"3","2,4,3,0,4,3,2,3,4,1","18.1"
"118","2","1","12","147.156.150.17","l23","1559031576",NULL,"30","100","7","19","1","Ingeniería informática","4","2","0","42","12","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","8","2","10","40","973.5","Crear o romper vínculos conforme bajaba o subía el número de puntos.","Crear o romper vínculos conforme bajaba o subía el número de puntos.",,"2,5,1,3,4","1","6","6.8","99.6","1","0,0,1,1,1","1.6","5","6","4","4","3","34","32",NULL,NULL,"1","4,4,4,1,1,3,0,1,2,3","16.7"
"112","2","1","13","147.156.150.13","l17","1559031544",NULL,"30","100","7","18","1","ADE","4","203","0","41","4","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","6","2","10","40","741.9","Intentar unirme a nodos que no tuvieran conexiones con muchos otros nodos","unirse a cuantos mas nodos mejor",,"2,4,3,1,5","4","6","60","0","2","0,0,0,1,1","1.6","5","3","4","1","42","18","44",NULL,NULL,"2","1,3,1,3,3,4,0,4,0,4","15.5"
"142","2","1","14","147.156.150.36","l42","1559031664",NULL,"30","100","7","18","1","DerechoCriminología","3","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","4","2","10","40","1065.2","Hacer las menos conexiones posibles, y en el momento en que comenzaban las pérdidas quitar enlaces, pero intentando no depender nunca de un enlace.","Hacer muchas conexiones.",,"5,4,3,1,2","1","6","33.2","20.4","2","1,1,1,1,1","0.1","5","5","4","1","3","19","1",NULL,NULL,"4","1,3,3,4,0,4,3,3,4,4","16.9"
"103","2","1","15","147.156.150.7","l11","1559031515",NULL,"30","100","7","24","0",,"5","88","2","41","4","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","6","2","10","40","1029.3","esperar solo hasta el minuto 2, luego unirme a quien màs puntos tuviese de los triangulos (los que me enviaban solicitud)","enviar solicitud a lo loco ",,"5,1,3,4,2","5","6","62.4","19.2","2","0,0,0,0,0","1.6","5","6","4","2","34","32","40",NULL,NULL,"1","3,4,2,4,4,4,3,1,1,4","18.3"
"124","2","1","16","147.156.150.51","l65","1559031596",NULL,"30","100","7","19","1","sociologia","4","232","2","41","0","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","1","2","10","40","1093.5","intentar ser enlazarme con personas que no tuvieran mas enlaces, siendo la única que los unía con alguien más.","Parecida, o aleatoriamente según variaran los puntos.","Es un poco complicado al principio y hay demasiada gente.","1,5,4,2,3","2","6","31.6","33.6","1","0,0,1,1,1","1.6","5","5","4","1","34","1","18",NULL,NULL,"4","3,4,3,4,0,1,1,0,1,3","18.7"
"133","2","1","17","147.156.150.29","l35","1559031633",NULL,"30","100","7","24","1","Negocios internacionales","4","21","0","7","4","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","2","2","10","40","973.6","Tratar de no ser un punto de conexión demasiado grande y sobre todo, no estar en números rojos","Cambiar constantemente",,"5,1,4,2,3","2","6","38","8","1","0,0,0,1,1","1.6","5","6","4","2","3","35","18",NULL,NULL,"2","3,4,0,3,1,3,0,4,1,4","17.4"
"127","2","1","18","147.156.150.54","l67","1559031608",NULL,"30","100","7","23","1","Ingeniería industrial","5","203","0","41","0","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","6","2","10","40","1133.6","Intentar mantener una media de 160 puntos durante los 6 minutos","O la misma o intentar conseguir el mayor numero de conexiones posibes",,"3,1,2,4,5","1","6","33.2","20.4","3","0,0,0,1,1","1.6","5","5","4","0","3","45","18",NULL,NULL,"3","0,3,2,4,3,4,1,3,1,2","19"
"116","2","1","19","147.156.150.45","l62","1559031568",NULL,"30","100","7","24","1",,"5","180","0","30","9","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","8","2","10","40","973.5","mantener unas ganancias estables durante toda la partida","tanto como ir pronabndo como vr cu´les eran las conexiones más beneficiosas",,"3,4,1,5,2","2","6","35.6","17.6","1","0,0,0,1,1","1.6","5","5","4","1","49","45","32",NULL,NULL,"3","0,4,3,2,3,4,4,3,3,3","17.5"
"145","2","1","20","147.156.150.62","l58","1559031677",NULL,"30","100","7","20","1","ciencias","4","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","2","2","10","40","1025.1","Intentaba conectarme con los nodos que tuvieran más conexiones y con los que no tuvieran ninguna para conectar al aislado con todos los demás y así tener ganancias por mediación. Además, intentaba hacer el mínimo número de conexiones posibles porque si tienes una única conexión tienes más pérdidas que ganancias, vale más pocas conexiones buenas. ","Algunos hacían muchas conexiones y solicitaban muchas conexiones nuevas, y otros no pedían ninguna y se quedaban aislados un tiempo","No tengo ninguno","5,4,3,2,1","4","6","60","0","3","0,0,0,1,1","1.6","5","5","4","1","3","19","32",NULL,NULL,"4","2,3,3,3,4,2,0,2,0,4","18.5"
"102","2","1","21","147.156.150.58","l73","1559031514",NULL,"30","100","7","24","0","Ciencias Sociales","5","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","7","2","10","40","1141.9","Estable e inmobilista siempre rondando los 140-180 puntos aprox. Mantener siempre dos conexiones y no ofrecer ninguna, en cuanto una de mis dos conexiones me dejaba, inmediatamente conectaba con alguna que me estuviesen ofreciendo.","Al principio desigual, al final creo que seguían la misma estrategia que yo","Hay gente que hasta la ronda 3 no se enteraba del experimento o esa era la impresión que me daban","2,3,1,5,4","3","6","30","30","3","0,0,0,0,0","2","5","6","4","1","3","35","41",NULL,NULL,"2","2,3,2,1,0,4,3,4,3,4","19.3"
"137","2","1","22","147.156.150.41","l54","1559031643",NULL,"30","100","7","25","1","MEDICINA","4","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","5","2","10","40","893.6","INTENTAR VER CUANTO GANABA HACIENDO DIFERENTES CONEXIONES Y QUITARLAS O NO EN FUNCIÓN DE SI GANABA O PERDÍA 
VER LO QUE GENERABAN LOS COMPAÑEROS EN RONDAS ANTERIORES CON EL NÚMERO DE CONEXIONES QUE TENÍAN E INTENTAR IMITARLOS.","SIMILAR O REFLEXIVA","ME HA COSTADO UN POCO DE ENTENDER","4,1,2,3,5","3","6","47.4","12.6","2","0,0,1,1,1","1.6","5","5","4","1","1","19","1",NULL,NULL,"5","3,2,0,3,2,1,0,1,1,3","17.1"
"134","2","1","23","147.156.150.40","l53","1559031636",NULL,"30","100","7","24","1","Ciencias de la Comunicación","4","88","2","41","4","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","2","2","10","40","613.5","Tener dos conexiones que me generaran más de 150 puntos","Ser punto crítico",,"1,2,5,3,4","3","6","30","30","4","0,0,0,0,1","1.6","5","6","4","0","3","34","40",NULL,NULL,"1","3,3,4,3,3,1,1,1,2,3","13.5"
"138","2","1","24","147.156.150.23","l38","1559031647",NULL,"30","100","7","18","1",,"1","203","0","41","3","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","4","2","10","40","933.5","Mi estrategia fue intentar obtener el máximo de puntos con 3 enlaces.
","Pienso que la estrategia de los otros participantes fue generar más de 4 enlaces para conseguir  puntos de renta por beneficio.",,"4,1,5,2,3","2","6","26.4","54.4","5","0,0,0,1,1","3.85","5","4","6","2","31","29","16",NULL,NULL,"0","3,4,2,1,3,4,0,4,3,4","18.8"
"105","2","1","25","147.156.150.52","l74","1559031522",NULL,"30","100","7","18","0",,"4","203","0","41","0","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","8","2","10","40","1173.6","ser conservador y aprovechar oportunidades puntuales","ganar el maximo posible",,"3,1,4,5,2","5","6","85.2","11.6","2","0,0,0,0,1","2","5","5","4","1","3","34","18",NULL,NULL,"4","2,4,3,1,3,3,3,4,3,4","21"
"139","2","1","26","147.156.150.42","l55","1559031656",NULL,"30","100","7","30","1","Cooperación al Desarrollo","5","172","2","41","3","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","5","2","10","40","1093.6","Evitar relacionarme con muchas personas, tratar de concentrarme en 2 o 3 según iba viendo que aumentaban o disminuían mis puntos","Algo similar, ir intentando con diferentes conexiones y deshacer las que veían que no convenían",,"2,4,1,5,3","2","6","32","32","5","0,0,0,1,1","3.85","5","6","4","1","34","19","32",NULL,NULL,"3","3,4,3,3,0,2,1,3,1,4","20.8"
"106","2","1","27","147.156.150.9","l13","1559031524",NULL,"30","100","7","21","1","EDUCACIÓN","4","203","2","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","4","2","10","40","937.8","Dejar que el resto de compañeros hicieran sus conexiones","Ir probando diferentes conexiones hasta llegar a la que más puntos daba.","No me ha gustado mucho este Lineex, ya que al final mis decisiones apenas influían en mis puntos, ya que el resto de mis compañeros no paraba de crear y crear nuevas conexiones y por lo tanto mi cantidad de puntos era diferente a cada segundo.","3,5,4,1,2","4","6","60","0","2","0,0,1,1,1","1.6","5","5","4","4","3","35","18",NULL,NULL,"3","4,4,3,3,0,4,1,2,1,3","17.5"
"132","2","1","28","147.156.150.22","l34","1559031628",NULL,"30","100","7","21","0","Física","4","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","6","2","10","40","933.6","Ser paciente y ver que conexiones me beneficiaban más, además creaba conexiones que me perjudicaban a veces para obligar a otros a cortar conexiones esto hacía que dejasen de ser críticos, lo cual yo aprovechaba para conectarme con sus antiguas conexiones.","Limitarse a ser paciente y ver que les convenía más.",,"4,3,1,2,5","5","6","42","26","3","0,0,0,1,1","1.6","5","6","4","0","3","1","1",NULL,NULL,"1","1,4,1,4,3,4,1,4,0,4","17"
"117","2","1","29","147.156.150.16","l22","1559031572",NULL,"30","100","7","18","1",,"4","203","0","41","0","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","4","2","10","40","1059.3","Unirme a pocos nodos y que estos tuvieran una puntuación relativamente alta.","Algunos la misma y  otros unirse a muchos para crear más beneficios mediante las conexiones.",,"3,1,2,5,4","1","6","32","24","2","0,0,0,0,1","1.6","5","4","4","3","1","19","1",NULL,NULL,"3","3,4,3,1,1,2,2,3,3,4","18.2"
"131","2","1","30","147.156.150.39","l52","1559031626",NULL,"30","100","7","25","0","educación física","4","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","8","2","10","40","1133.6","estable","igual",,"2,5,1,3,4","3","6","60","0","4","0,0,0,1,1","3.85","5","5","4","1","3","35","18",NULL,NULL,"4","0,0,1,3,1,4,2,3,3,3","21.9"
"111","2","1","31","147.156.150.61","l77","1559031544",NULL,"30","100","7","20","0","Arquitectura","4","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","2","2","10","40","1013.6","realizar 2 uniones mínimas tratando de no bajar de los 160 puntos en todos los casos ya que cuanto mas tiempo tuviese los puntos, mas probabilidades tenia de ganar y intentar recoger a los ""p"" rezagados para obtener enlaces críticos","unirse todos con todos intentando conseguir el máximo número de puntos y tratar de engancharse a los que tenian mas puntos para que no ganasen ellos",,"1,4,3,2,5","2","6","40","0","2","0,0,0,1,1","1.6","5","1","4","1","3","33","17",NULL,NULL,"2","4,4,2,4,0,3,1,3,2,4","17.8"
"146","2","1","32","147.156.150.24","l44","1559031677",NULL,"30","100","7","26","0","Salud","5","203","0","41","0","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","3","2","10","40","1212","Mantener el contador lo mas alto posible, eliminando las conexiones inmediatamente recientes que rebajasen la ganancia y reteniendo las que lo elevasen, considero que mi nivel de interacción fue bastante bajo","Considero que la muestra es demasiado grande, aparte de que no hay interacción física ni verbal con ellos como para anticiparme o preveer su estrategia.","La interactividad de la pantalla del experimento era muy mala o deficiente, se pierde bastante tiempo manejando el ""zoom"" del visor y así es muy dificil estár permanentemente alerta. Y el formato de las figuras es precario, muy dificil ver algo útil si amplías el zoom para ver todo el universo.","2,3,4,5,1","3","6","30","30","4","0,0,0,0,0","2","5","5","4","0","3","30","40",NULL,NULL,"2","4,4,0,4,4,2,2,4,0,3","20"
"150","2","1","33","147.156.150.35","l48","1559031696",NULL,"30","100","7","23","1","Salud","5","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","4","2","10","40","1023.6","Tener un máximo de 2 conexiones.","Cada uno tiene la suya",,"3,1,4,5,2","4","6","40.8","38.4","5","0,0,0,0,0","1.6","5","3","2","4","3","14","31",NULL,NULL,"0","1,3,3,0,3,3,3,1,3,1","17.8"
"104","2","1","34","147.156.150.6","l12","1559031520",NULL,"30","100","7","22","0","Ingeniería Civil","4","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","9","2","10","40","765.2","Estudiar las relaciones de los enlaces establecidos y de los posibles enlaces","Estudiar también los enlaces cercanos",,"2,5,3,1,4","1","6","30","30","5","0,0,1,1,1","3.85","5","5","4","1","3","34","18",NULL,NULL,"4","4,4,3,1,0,4,0,3,4,3","17.6"
"120","2","1","35","147.156.150.18","l24","1559031582",NULL,"30","100","7","19","1",,"4","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","2","2","10","40","1131","Intentar ser nexo de unión entre los otros jugadores","Conseguir uniones beneficiosas",,"1,5,4,3,2","2","6","30","40","3","0,0,1,1,1","3.85","5","2","4","1","3","20","16",NULL,NULL,"2","3,3,3,1,2,1,0,3,3,2","21.1"
"114","2","1","36","147.156.150.50","l61","1559031561",NULL,"30","100","7","18","1","Sociología","4","203","0","41","12","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","7","2","10","40","776.9","Tratar quer nadie se beneficiara de ser un participante crítico mediante mí, sino serlo yo para ellos.","Depende de la situación, al principio nhacer muchos enlaces, luego posicionarse de una forma más estratega.",,"1,5,4,2,3","5","6","120","0","5","0,1,1,1,1","3.85","5","6","4","3","44","40","32",NULL,NULL,"1","3,4,4,0,0,2,2,3,4,4","19.2"
"130","2","1","37","147.156.150.34","l33","1559031622",NULL,"30","100","7","29","1","ECONOMIA","3","203","0","41","0","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","2","2","10","40","1056.8","Intentar tener el mínimo de coste.","Supongo que la misma.",,"2,3,4,1,5","3","6","39.6","20.4","4","0,0,0,0,1","2","5","5","1","0","3","34","17",NULL,NULL,"1","3,4,3,4,1,3,0,4,1,3","18.5"
"147","2","1","38","147.156.150.27","l45","1559031681",NULL,"30","100","7","21","1","Química","4","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","5","2","10","40","1285.2","mi principal estrategia ha sido ir probando las conexiones que mayor puntuación me daban","Algunos la misma, otros ir contando la mediación y otros aleatorio",,"2,5,3,4,1","2","6","32","32","4","0,0,0,0,0","2","5","5","2","1","1","1","32",NULL,NULL,"3","1,4,3,0,1,3,1,3,4,3","20.9"
"122","2","1","39","147.156.150.44","l64","1559031587",NULL,"30","100","7","21","0","Ingeniería","4","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","7","2","10","40","1326","Buscar tener el número mínimo de enlaces siendo crítico para el mayor número de nodos al mismo tiempo, durante el máximo tiempo posible, a pesar de las múltiples complicaciones.","Probablemente la misma, por eso el hecho de que fuera complicado conseguir ser crítico.",,"1,4,2,5,3","1","6","31.6","25.2","3","0,0,0,1,1","2","5","5","4","1","3","19","1",NULL,NULL,"4","1,3,3,4,0,4,1,3,1,4","21.4"
"135","2","1","40","147.156.150.32","l36","1559031638",NULL,"30","100","7","24","1","Farmacia ","5","47","2","41","0","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","1","2","10","40","973.5","Evaluar que tan convenientes somos al momento de establecer conexiones con una red en pro del beneficio o no beneficio mutuo. ","Esperar que un participante fuese conveniente para generar el enlace, es decir, manteniendo ""la solicitud"" de enlace y quitàndola cuando esta misma no le trajera algùn beneficio. ",,"5,4,1,2,3","1","6","27.6","37.2","5","0,0,1,1,1","3.85","5","5","4","4","34","35","40",NULL,NULL,"2","2,4,1,2,1,2,0,1,2,4","19.5"
"128","2","1","41","147.156.150.31","l31","1559031614",NULL,"30","100","7","18","1","Ciencias Sociales","1","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","9","2","10","40","611.9","Al principio, me concentré en crear muchos vínculos con otros participantes, pero pronto me di cuenta de que, al avanzar más la partida, acababa con peores resultados pues era muy difícil controlar  a todos los vínculos. En las siguientes partidas, me concentré en crear vínculos con los participantes que me proponían vínculo ellos primero y controlaba su nivel de puntos, también con los de mi alrededor, en el momento que un participante tenía una puntuación negativa, rompía el vínculo. Me concentraba sobret","Supongo que les habría pasado lo mismo, al principio se confiarían hasta poco a poco adaptarse al juego y saber su complejidad.",,"5,3,2,4,1","3","6","30.6","29.4","4","0,0,0,1,1","0.1","5","2","4","1","3","34","18",NULL,NULL,"3","3,4,3,1,1,1,0,3,3,1","12.3"
"123","2","1","42","147.156.150.21","l26","1559031591",NULL,"30","100","7","18","1","arquitectura","4","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","8","2","10","40","1245.3","conectarse a pocos nodos que tengas mas de tres conexiones distintas","conectarse con todos los nodos posibles",,"2,1,5,3,4","5","6","34.8","28.4","2","0,0,0,0,1","1.6","5","5","4","0","3","35","20",NULL,NULL,"2","1,3,0,3,1,3,0,4,2,3","20"
"107","2","1","43","147.156.150.10","l14","1559031528",NULL,"30","100","7","21","0","Arquitectura técnica","3","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","1","2","10","40","933.6","Ganar el máximo porcentaje con las menos conexiones posibles","hacer la mayor cantidad de conexiones o mantenerse al margen",,"4,5,2,3,1","2","6","20","80","2","0,0,1,1,1","1.6","5","5","4","0","3","45","45",NULL,NULL,"2","3,4,2,1,1,3,1,3,2,3","16.6"
"136","2","1","44","147.156.150.20","L37","1559031643",NULL,"30","100","7","21","0","INGENIERÍA","4","203","0","41","4","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","2","2","10","40","1016.9","GANAR AL MENOS 110 PUNTOS POR RONDA, EXCEPTO EN LAS FINALES QUE ARRIESGUÉ MÁS","LA MAYORÍA INTENTARON COMO YO","ESTE JUEGO CREO QUE ES 80 POR CIENTO SUERTE(DEPENDES DE LOS OTROS PARTICIPANTES)Y 20 POR CIENTO ESTRATEGIA. 
UN SALUDO","1,4,5,3,2","5","6","120","0","1","0,0,0,1,1","1.6","5","6","4","1","3","35","18",NULL,NULL,"3","1,3,1,0,3,4,1,2,1,3","19.5"
"121","2","1","45","147.156.150.19","l25","1559031587",NULL,"30","100","7","24","0","Economia","5","203","2","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","5","2","10","40","1050.3","Probar conexiones para maximizar los beneficios","La misma",,"3,5,4,1,2","4","6","60","0","4","0,0,0,1,1","3.85","5","5","4","4","3","35","18",NULL,NULL,"3","0,4,1,2,3,4,0,4,3,4","21"
"126","2","1","46","147.156.150.28","l28","1559031602",NULL,"30","100","7","18","1",,"1","44","3","41","0","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","2","2","10","40","1013.6","Ví que al realizar solo dos conexiones obtenías más de 140 puntos por lo general y que si realizabas más aunque podías conseguir más puntos también habían muchas probabilidades de estar en negativo","Creo que para muchos fue la misma y para otros fue ir pulsando al azar e ir creando conexiones según veían el balance de sus puntos",,"1,5,4,2,3","1","6","30","30","3","0,0,0,1,1","1.6","5","5","4","1","1","35","18",NULL,NULL,"5","3,3,4,0,0,3,3,2,4,4","17.9"
"129","2","1","47","147.156.150.33","l32","1559031618",NULL,"30","100","7","22","0",,"4","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","2","2","10","40","1137.8","Hacer dos enlaces para ganar entre 100-160 puntos y buscar compañeros sin enlaces para ganar más puntos","Creo que la misma estrategia que he seguido yo",,"3,2,4,5,1","1","6","29.6","31.2","1","0,0,0,1,1","1.6","5","5","4","1","34","34","18",NULL,NULL,"4","2,3,3,3,1,3,2,3,1,3","19"
"110","2","1","48","147.156.150.59","l76","1559031537",NULL,"30","100","7","21","1","derecho","4","203","4","0","8","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","4","2","10","40","990.1","crear conexiones ","crear la conexión mas beneficiosa ",,"1,4,5,2,3","5","6","50.4","23.2","2","0,0,0,1,1","2","5","5","4","0","3","35","18",NULL,NULL,"3","3,4,0,4,1,4,0,2,0,3","18.4"
"115","2","1","49","147.156.150.15","l21","1559031568",NULL,"30","100","7","26","0","TI","4","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","6","2","10","40","1013.5","Mantener pocos enlaces debido al alto coste","Depende de la persona. ",,"3,4,1,2,5","3","6","45","15","1","1,1,1,1,1","0.1","5","5","4","1","3","35","18",NULL,NULL,"4","3,4,3,2,4,3,1,3,1,1","16.6"
"149","2","1","50","147.156.150.38","l47","1559031691",NULL,"30","100","7","18","1",,"4","203","0","41","1","6","50","50","277,311,216,284,61,273","60","360",NULL,"400","100","50","5","8","2","10","40","991.8","Deshacer alianza con aquellos que me restaban puntos","Hacer las máximas alianzas posibles sin ver perjudicado su resultado",,"5,4,2,3,1","2","6","40","0","5","0,1,1,1,1","3.85","5","1","2","4","34","35","32",NULL,NULL,"0","3,4,2,1,0,3,1,4,0,4","19.7"
